Supplier,Commodity,orders,sales,avg_risk,sales_norm,orders_norm,Procurement_Score,Risk_Level
Egipto,Interior Components,276,45530.40115763,0.570445166988433,0.029631359932500382,0.03089321692411014,0.22984546787035565,Medium
Egipto,Mechanical Assemblies,10,849.74999041,0.6551410646349,0.0005530205572163712,0.0011193194537721066,0.17281923774046937,High
Egipto,Metal Components,221,73494.88117713999,0.5117526195785973,0.04783075092654293,0.024736959928363556,0.263420307474337,Medium
Egipto,Plastic Components,154,22016.18977724,0.6295337936395974,0.014328220860015627,0.01723751958809044,0.19297907335582407,High
Egipto,Semiconductors,415,62690.41143583,0.5835179194469711,0.0407991605244251,0.04645175733154242,0.2297711399001505,Medium
El Salvador,Battery Materials,400,103717.58353231,0.5338136577067438,0.06749980168931652,0.04477277815088426,0.2622976672835999,Medium
El Salvador,Interior Components,836,130988.40314731,0.5659700105090688,0.08524775582810713,0.0935751063353481,0.26130434276096737,Medium
El Salvador,Mechanical Assemblies,53,9177.35003668,0.523408343460632,0.005972654649405374,0.0059323931049921645,0.24127410328550403,Medium
El Salvador,Metal Components,675,239365.09430045998,0.5477588827200022,0.15577972265032913,0.0755540631296172,0.2879652880610211,Medium
El Salvador,Plastic Components,458,64649.62941966,0.5706510894802598,0.04207422711266151,0.05126483098276248,0.23754968959022107,Medium
El Salvador,Semiconductors,1304,199822.15431533,0.569936836926424,0.130045025443685,0.1459592567718827,0.28323694052427,Medium
Emiratos Ãrabes Unidos,Battery Materials,3,755.9300232,1.5074796666666667e-05,0.0004919621622413246,0.000335795836131632,0.5002072104175654,Low
Emiratos Ãrabes Unidos,Interior Components,9,1284.750024731,0.9640805144444445,0.0008361202501663754,0.0010073875083948958,0.01841205635450662,High
Emiratos Ãrabes Unidos,Mechanical Assemblies,2,209.9599991,0.9775218,0.0001366427737638541,0.00022386389075442132,0.011324865610280042,High
Emiratos Ãrabes Unidos,Metal Components,5,1999.900055,0.5799841144608,0.0013015426363929925,0.0005596597268860533,0.2105103375058951,Medium
Emiratos Ãrabes Unidos,Plastic Components,2,249.89999774,0.9576469999999999,0.000162635878267988,0.00022386389075442132,0.021270063541631325,High
Emiratos Ãrabes Unidos,Semiconductors,8,1189.9500275,0.481012776305625,0.0007744240478898652,0.0008954555630176853,0.259905030174158,Medium
Eritrea,Interior Components,1,179.9700012,0.96560097,0.00011712516795420461,0.00011193194537721066,0.0172570389394617,High
Eritrea,Semiconductors,1,129.9900055,0.9699967,8.459799480490019e-05,0.00011193194537721066,0.01504941578751689,High
Eslovaquia,Battery Materials,1,299.980011,0.9879618,0.00019522814322945698,0.00011193194537721066,0.006100054832044279,High
Eslovaquia,Interior Components,1,79.98000336,0.97372514,5.205129334920429e-05,0.00011193194537721066,0.01317543177708021,High
Eslovaquia,Metal Components,6,2199.8800507,0.8050939124261666,0.0014316903856160092,0.000671591672263264,0.09801686923705417,High
Eslovaquia,Plastic Components,4,649.73999404,0.73259008893875,0.0004228532834421013,0.00044772778150884264,0.1339213570719594,High
Eslovaquia,Semiconductors,10,1509.92003827,0.5873671890826,0.0009826617597410608,0.0011193194537721066,0.20683506787737677,Medium
Eslovenia,Battery Materials,2,559.9300232,0.481413003012,0.00036440460950500726,0.00022386389075442132,0.2594475926550024,Medium
Eslovenia,Interior Components,1,199.9499969,0.9622731,0.00013012822588876657,0.00011193194537721066,0.018924874856842074,High
Eslovenia,Semiconductors,3,429.980011,0.96140172,0.00027983264249334096,0.000335795836131632,0.019450248959974322,High
EspaÃ±a,Battery Materials,401,102957.91340614,0.5952542433123479,0.06700540545369847,0.04488471009626147,0.23145144199918788,Medium
EspaÃ±a,Interior Components,828,137620.95329932,0.5582013232756148,0.08956424493928716,0.09267965077233042,0.26630454199844483,Medium
EspaÃ±a,Mechanical Assemblies,107,28052.3002338,0.6236709866303272,0.018256544726775265,0.01197671815536154,0.1960368137339413,High
EspaÃ±a,Metal Components,697,247642.0144998,0.5442134853752432,0.16116637410350057,0.07801656592791582,0.29184648272901176,Medium
EspaÃ±a,Plastic Components,493,123585.0894412,0.5616201689986957,0.08042965083580801,0.055182449070964854,0.2543553005655875,Medium
EspaÃ±a,Semiconductors,1342,211668.46469667,0.5475531681615894,0.13775464973551438,0.1502126706962167,0.297592344979103,Medium
Estados Unidos,Battery Materials,2611,660322.90219102,0.5375731447946739,0.42974068071035293,0.29225430937989705,0.41858649369174833,Medium
Estados Unidos,Interior Components,5542,864606.301199279,0.5575808495492257,0.5626891013335681,0.6203268412805014,0.5140816738815578,Medium
Estados Unidos,Mechanical Assemblies,320,34480.12004938,0.5360070167116577,0.022439794548741548,0.03581822252070741,0.24589207451293507,Medium
Estados Unidos,Metal Components,4382,1536561.3073901199,0.5433853181453879,1.0,0.4904857846429371,0.6264044978558935,Medium
Estados Unidos,Plastic Components,3051,425329.79620975,0.5481756562297883,0.27680626484873627,0.3415043653458697,0.3772549244089007,Medium
Estados Unidos,Semiconductors,8934,1358367.24034897,0.5540263246286532,0.8840306168168349,1.0,0.6881960227307239,Medium
Estonia,Battery Materials,4,803.92002488,0.952470675,0.0005231942396398581,0.00044772778150884264,0.024011166328193705,High
Estonia,Interior Components,6,779.840023,0.9571954666666667,0.0005075228819373136,0.000671591672263264,0.02168884186570052,High
Estonia,Mechanical Assemblies,1,140.0,0.9560639,9.111253766879813e-05,0.00011193194537721066,0.022017770150376096,High
Estonia,Metal Components,7,2599.8600616999997,0.9562252057142857,0.0016919989128946075,0.0007835236176404746,0.022551701540253623,High
Estonia,Plastic Components,4,399.83999636,0.71662994412375,0.00026021740521316145,0.00044772778150884264,0.14185263871599071,High
Estonia,Semiconductors,7,879.96001627,0.9568841542857143,0.0005726813580674042,0.0007835236176404746,0.02188643198809118,High
EtiopÃ­a,Battery Materials,2,599.960022,0.4819135284735,0.00039045628645891395,0.00022386389075442132,0.2592051454273386,Medium
EtiopÃ­a,Interior Components,11,1079.74002463,0.26484462638227274,0.0007026989547614993,0.0012312513991493172,0.36803474677512193,Low
EtiopÃ­a,Metal Components,3,1099.9300232,1.6278868666666666e-05,0.0007158386833703715,0.000335795836131632,0.5002737713379042,Low
EtiopÃ­a,Plastic Components,4,449.8199959,1.67203765e-05,0.00029274458086155265,0.00044772778150884264,0.5001690087423103,Low
EtiopÃ­a,Semiconductors,5,629.9900055,0.970387638,0.00040999991505060785,0.0005596597268860533,0.015041112919892368,High
Filipinas,Battery Materials,246,58679.1516904,0.5647329991406931,0.03818861727689064,0.027535258562793822,0.23459713732527943,Medium
Filipinas,Interior Components,403,63757.98117097,0.5581288342002693,0.04149393900804661,0.04510857398701589,0.24240547939968254,Medium
Filipinas,Mechanical Assemblies,95,26125.88077393,0.5373533293479316,0.01700282354389447,0.010633534810835012,0.23855088935136956,Medium
Filipinas,Metal Components,386,117288.71206376,0.5416620582730233,0.07633194425738679,0.04320573091560331,0.26070970032382507,Medium
Filipinas,Plastic Components,325,50769.04006535,0.5269858037829338,0.03304068625259231,0.03637788224759346,0.2536948804338295,Medium
Filipinas,Semiconductors,648,103649.05221259,0.5665420345452199,0.06745520124324879,0.0725319006044325,0.25147192322125117,Medium
Finlandia,Battery Materials,37,9158.65031283,0.5898001592563784,0.005960484797307665,0.004141481978956794,0.20771636220679446,Medium
Finlandia,Interior Components,60,10647.1002324,0.49572379407864997,0.00692917372134296,0.006715916722632639,0.25556003842160446,Medium
Finlandia,Mechanical Assemblies,10,1239.77001574,0.19824449411210002,0.0008068470875696943,0.0011193194537721066,0.40134367096097534,Low
Finlandia,Metal Components,48,15763.210281579999,0.43388482842625,0.010258757789726026,0.005372733378106112,0.28720975979941404,Medium
Finlandia,Plastic Components,29,7423.22994994,0.4785676611722414,0.004831066560271847,0.003246026415939109,0.26281469466514873,Medium
Finlandia,Semiconductors,106,16897.260361149998,0.4676662978202359,0.010996801936819777,0.011864786209984329,0.2718388489129248,Medium
Francia,Battery Materials,1274,330274.72088283,0.539664165754192,0.21494405676777595,0.14260129841056637,0.3231713938353501,Medium
Francia,Interior Components,3036,474386.95084689104,0.5522137664647496,0.3087328494901689,0.3398253861652116,0.3844780488477182,Medium
Francia,Mechanical Assemblies,438,127383.01126628,0.5890013865252797,0.08290135294545624,0.049026192075218265,0.2401749510360407,Medium
Francia,Metal Components,2395,847252.83502072,0.5671854677246856,0.551395398898724,0.26807700917841953,0.4354412876429583,Medium
Francia,Plastic Components,1609,383779.23776451,0.5538972842455491,0.24976500183801106,0.18009850011193196,0.3340005584510152,Medium
Francia,Semiconductors,4470,716865.60550688,0.552251737193626,0.4665388891800813,0.5003357958361316,0.46390295732443776,Medium
GabÃ³n,Battery Materials,3,899.940033,0.9652611166666666,0.0005856844296883709,0.000335795836131632,0.017612306162799546,High
GabÃ³n,Interior Components,14,2124.59004781,0.7598305971533571,0.0013826913625845877,0.0015670472352809493,0.12081291827915301,High
GabÃ³n,Mechanical Assemblies,1,119.9700012,0.96990436,7.807693752471968e-05,0.00011193194537721066,0.015093629470332848,High
GabÃ³n,Metal Components,10,3329.78008276,0.6763782226399,0.0021670336658520303,0.0011193194537721066,0.16268486267056004,High
GabÃ³n,Plastic Components,5,649.74000162,0.5797360164088,0.0004228532883751944,0.0005596597268860533,0.21037077972748974,Medium
GabÃ³n,Semiconductors,12,2129.960022,0.8055551726429168,0.0013861861624107795,0.001343183344526528,0.09790690619617017,High
Georgia,Battery Materials,11,2615.73009118,0.5259653110974546,0.0017023271890289036,0.0012312513991493172,0.23777429288781124,Medium
Georgia,Interior Components,22,3393.37006748,0.7423590115103181,0.002208418272124597,0.0024625027982986343,0.129975520286138,High
Georgia,Mechanical Assemblies,2,69.99000168,0.480558021814,4.554976188934461e-05,0.00022386389075442132,0.2597794267997177,Medium
Georgia,Metal Components,18,6399.60009792,0.6943145798073889,0.0041648843213355725,0.0020147750167897917,0.1544951303960642,High
Georgia,Plastic Components,3,599.7599945,0.9581201966666667,0.00039032610779371,0.000335795836131632,0.021124158666231088,High
Georgia,Semiconductors,37,5419.6001283,0.6514407626932432,0.0035270965774254065,0.004141481978956794,0.17616604402239736,High
Ghana,Battery Materials,25,6336.46020719,0.5716502812038,0.00412379263796028,0.0027982986344302664,0.21597165691637413,Medium
Ghana,Interior Components,46,7580.53019691,0.6854813697538695,0.004933438165110172,0.00514886948735169,0.1597691204700686,High
Ghana,Mechanical Assemblies,6,494.91999817,0.4723107220416667,0.00032209583554504016,0.000671591672263264,0.26407558606428283,Medium
Ghana,Metal Components,51,17913.85036106,0.579230115888549,0.011658402612966372,0.005708529214237743,0.21502416868246296,Medium
Ghana,Plastic Components,34,5247.89992339,0.5623608908548823,0.003415353424656816,0.0038056861428251623,0.22060529782852092,Medium
Ghana,Semiconductors,102,15489.21034658,0.6174837413276864,0.010080437579733629,0.011417058428475487,0.19656567229577201,High
Grecia,Battery Materials,2,599.960022,1.5648517e-05,0.00039045628645891395,0.00022386389075442132,0.5001540854055885,Low
Grecia,Interior Components,6,924.83001127,0.7986286604949999,0.0006018829231362349,0.000671591672263264,0.10100055296389357,High
Grecia,Mechanical Assemblies,4,1756.1100157,0.4758479146825,0.0011428831425429995,0.00044772778150884264,0.2625084531578147,Medium
Grecia,Metal Components,4,1399.9200286999999,0.23882319891325002,0.0009110733310588121,0.00044772778150884264,0.3809512680989944,Low
Grecia,Plastic Components,3,624.7499847,0.3167309210466666,0.0004065896893897129,0.000335795836131632,0.3418236755507099,Low
Grecia,Semiconductors,9,1299.9500275,0.31915866427711115,0.0008460124703439209,0.0010073875083948958,0.3408759491042266,Low
Guadalupe,Battery Materials,2,599.960022,0.47813248987900003,0.00039045628645891395,0.00022386389075442132,0.26109566472458856,Medium
Guadalupe,Interior Components,9,1034.8000259,0.4262766009868889,0.0006734518309963359,0.0010073875083948958,0.2872652125575334,Medium
Guadalupe,Metal Components,7,2499.85004436,0.5471762961822857,0.0016269120095221228,0.0007835236176404746,0.2270566302352419,Medium
Guadalupe,Plastic Components,5,649.7399941,0.190061730348,0.00042285328348114947,0.0005596597268860533,0.4052079227564216,Low
Guadalupe,Semiconductors,13,1609.92003254,0.29336790230284615,0.0010477421400610961,0.0014551152899037385,0.35392139454857596,Low
Guatemala,Battery Materials,273,70398.24237306,0.606383930415044,0.04581544650023293,0.030557421087978508,0.21666415296014357,High
Guatemala,Interior Components,609,96149.93223044,0.5097704800903957,0.06257474515855965,0.06816655473472129,0.2775204944493143,Medium
Guatemala,Mechanical Assemblies,44,5740.30000507,0.60980256744825,0.0037358092888724465,0.004925005596597269,0.1972044601818562,High
Guatemala,Metal Components,476,166139.67286992,0.5887804651706461,0.10812433716173132,0.053279605999552275,0.2487029897631068,Medium
Guatemala,Plastic Components,366,55813.349473070004,0.5578408522511775,0.036323542187763465,0.0409670920080591,0.24017005493235208,Medium
Guatemala,Semiconductors,1010,156275.62352418,0.5338301300869822,0.10170477596472689,0.11305126483098277,0.28620662071212355,Medium
Guayana Francesa,Interior Components,1,119.9800034,1.44612295e-05,7.808344699489305e-05,0.00011193194537721066,0.500038580808424,Low
Guayana Francesa,Metal Components,3,679.9400100600001,0.6303464307331667,0.00044250756985081955,0.000335795836131632,0.18502669607159825,High
Guayana Francesa,Plastic Components,2,374.8499908,1.3833376999999999e-05,0.00024395381362081166,0.00022386389075442132,0.500111042233737,Low
Guayana Francesa,Semiconductors,3,529.980011,0.3133861699143333,0.0003449130265424825,0.000335795836131632,0.3434775481180224,Low
Guinea,Battery Materials,3,470.95001221999996,0.3185806993788333,0.0003064960766322549,0.000335795836131632,0.3408687583007993,Low
Guinea,Interior Components,9,1479.72005084,0.4240365147402778,0.0009630074919388242,0.0010073875083948958,0.28847212237912173,Medium
Guinea,Metal Components,9,3399.7800599,0.4260371928116667,0.0022125899198090536,0.0010073875083948958,0.2878466580717884,Medium
Guinea,Plastic Components,8,1599.35997778,0.4790082028264375,0.0010408696158674886,0.0008954555630176853,0.26098725058414507,Medium
Guinea,Semiconductors,16,2514.77005967,0.3594082765395625,0.0016366220127860614,0.0017909111260353706,0.32114503055926163,Low
Guinea Ecuatorial,Interior Components,1,119.9700012,0.9560639,7.807693752471968e-05,0.00011193194537721066,0.022013859470332874,High
Guinea Ecuatorial,Semiconductors,1,199.9900055,0.96693224,0.00013015426363929925,0.00011193194537721066,0.01659531266816723,High
Guinea-Bissau,Battery Materials,2,599.960022,0.47812385832800003,0.00039045628645891395,0.00022386389075442132,0.26109998050008854,Medium
Guinea-Bissau,Interior Components,6,919.80002598,0.47726301949083333,0.0005986093893918875,0.000671591672263264,0.26168239140585353,Medium
Guinea-Bissau,Metal Components,5,1799.8600311,0.573972968791,0.001171355820586878,0.0005596597268860533,0.21347685429605326,Medium
Guinea-Bissau,Plastic Components,3,249.8999977,0.6361021863866667,0.00016263587824195583,0.000335795836131632,0.18206485673736555,High
Guinea-Bissau,Semiconductors,12,1599.89003758,0.4776027353290833,0.0010412145808210186,0.001343183344526528,0.26177963337861,Medium
Guyana,Interior Components,2,159.97000508,0.94671165,0.00010410909366949519,0.00022386389075442132,0.026720180506251728,High
Guyana,Metal Components,6,2299.8300324,0.7827991920055833,0.001496738217563416,0.000671591672263264,0.10918374379693001,High
Guyana,Plastic Components,3,399.83999252,0.9435476333333334,0.00026021740271407474,0.000335795836131632,0.02837140772137387,High
Guyana,Semiconductors,8,1169.91002658,0.594084570262875,0.0007613819383276777,0.0008954555630176853,0.20336522056266434,Medium
HaitÃ­,Battery Materials,49,11464.07038743,0.5743932554881225,0.00746086103580335,0.005484665323483322,0.21613856363137643,Medium
HaitÃ­,Interior Components,118,17902.64045494,0.5865771009093051,0.011651107163011928,0.013207969554510857,0.21284837560515318,Medium
HaitÃ­,Mechanical Assemblies,8,1077.88000685,0.36497558017437504,0.0007014884480468929,0.0008954555630176853,0.3179017475598301,Low
HaitÃ­,Metal Components,91,30862.9404762,0.5023753118762857,0.02008572019076891,0.01018580702932617,0.25687522152495307,Medium
HaitÃ­,Plastic Components,67,8346.6599688,0.5366410540128059,0.005432038362970996,0.007499440340273114,0.23480897257054295,Medium
HaitÃ­,Semiconductors,201,30195.57071963,0.5276027076479552,0.01965139339016533,0.02249832102081934,0.24659372839723584,Medium
Honduras,Battery Materials,368,100660.39350122,0.5374445481211644,0.06551017067597106,0.04119095589881352,0.25916896832197184,Medium
Honduras,Interior Components,793,125903.672963521,0.5239408805653355,0.08193859389663463,0.08876203268412805,0.28036354442314826,Medium
Honduras,Mechanical Assemblies,73,10552.69999685,0.44719705422978767,0.0068677376855037255,0.008171032012536378,0.28009600059326456,Medium
Honduras,Metal Components,699,240909.87436708,0.5421657754329062,0.1567850714504,0.07824042981867024,0.291600719682401,Medium
Honduras,Plastic Components,420,61792.55952417,0.5335119622116,0.04021483505212421,0.04701141705842848,0.25471075282152295,Medium
Honduras,Semiconductors,1276,195140.47433994,0.5234537401417042,0.1269981701357494,0.1428251623013208,0.30493761343013687,Medium
Hong Kong,Battery Materials,8,2211.8200761,0.36057634657487503,0.001439461000001894,0.0008954555630176853,0.3203227561251666,Low
Hong Kong,Interior Components,17,2113.6000557400002,0.22623348982494118,0.0013755390335384613,0.0019028430714125811,0.3876764854118735,Low
Hong Kong,Mechanical Assemblies,13,2262.63006976,0.5179947854806154,0.0014725283390111667,0.0014551152899037385,0.24173538881937642,Medium
Hong Kong,Metal Components,9,3178.9500807599998,0.42750294127188887,0.0020688729212891025,0.0010073875083948958,0.2870706687421212,Medium
Hong Kong,Plastic Components,8,1397.16001502,0.360480951361875,0.0009092771035560593,0.0008954555630176853,0.3202113985627329,Low
Hong Kong,Semiconductors,18,2869.860077,0.4807100492032778,0.0018677159597845884,0.0020147750167897917,0.2606082451896544,Medium
HungrÃ­a,Battery Materials,25,6463.43021221,0.50468289283424,0.004206425204854511,0.0027982986344302664,0.24948014087122242,Medium
HungrÃ­a,Interior Components,36,6019.88016874,0.5949074047455,0.003917761133114101,0.004029550033579583,0.20452753597390017,Medium
HungrÃ­a,Mechanical Assemblies,2,269.9499969,0.4880406320035,0.00017568449472316563,0.00022386389075442132,0.25607716212481785,Medium
HungrÃ­a,Metal Components,30,10599.24019648,0.6167033509405001,0.006898026226160166,0.0033579583613163196,0.19438932406986126,High
HungrÃ­a,Plastic Components,28,4298.27994546,0.5585302345803571,0.0027973370960125985,0.0031340944705618985,0.2222009027327376,Medium
HungrÃ­a,Semiconductors,58,8379.660187,0.741669892977069,0.00545351503171261,0.006492052831878218,0.13209951858735494,High
India,Battery Materials,563,138409.40377549,0.5921768581483056,0.09007737153721589,0.0630176852473696,0.2435383194364859,Medium
India,Interior Components,1000,164596.842855082,0.555318789198589,0.10712025746284932,0.11193194537721066,0.27686307171500246,Medium
India,Mechanical Assemblies,184,43620.93116886,0.5382963052728288,0.028388669530505766,0.02059547794940676,0.2434875438126187,Medium
India,Metal Components,924,273555.14502062,0.5421986077477884,0.17803073896560556,0.10342511752854265,0.302994941321496,Medium
India,Plastic Components,612,106263.01035861,0.5553799250826192,0.06915637524356243,0.06850235057085292,0.2567574201459297,Medium
India,Semiconductors,1500,235951.36526366,0.5737324607169414,0.15355805468278264,0.16789791806581597,0.2927807696595273,Medium
Indonesia,Battery Materials,443,108547.01302498,0.543101210262228,0.07064281295052866,0.04958585180210432,0.25955940911446546,Medium
Indonesia,Interior Components,901,146645.842894431,0.5668258974116626,0.0954376777477964,0.10085068278486681,0.265388491175481,Medium
Indonesia,Mechanical Assemblies,200,31276.010776519997,0.5539990080697925,0.020354547928610103,0.02238638907544213,0.23358413815877518,Medium
Indonesia,Metal Components,799,256739.62490718,0.5594564646936564,0.16708713389591814,0.08943362435639131,0.28828463269322546,Medium
Indonesia,Plastic Components,575,107185.97033248,0.5644326835103565,0.06975704113917688,0.06436086859189613,0.25158294430495404,Medium
Indonesia,Semiconductors,1286,197211.46435105,0.5444657281680704,0.12834597838859915,0.1439444817550929,0.2950598257835631,Medium
Irak,Battery Materials,95,24056.0408067,0.5486681713685105,0.01565576374401856,0.010633534810835012,0.2324893504011173,Medium
Irak,Interior Components,205,33886.58088232,0.5058326363492146,0.022053516979336826,0.022946048802328183,0.25828894667965935,Medium
Irak,Mechanical Assemblies,11,819.87000467,0.3480333513065,0.0005335745477429505,0.0012312513991493172,0.3263896469909028,Low
Irak,Metal Components,183,60855.69091138,0.4812839569620711,0.039605117360884616,0.02048354600402955,0.2753362659280358,Medium
Irak,Plastic Components,123,17892.83986982,0.5105279867440935,0.01164472890457677,0.013767629281396911,0.25098295115560565,Medium
Irak,Semiconductors,359,55657.13120784,0.5021197604467716,0.03622187474079687,0.040183568390418624,0.26784339587693695,Medium
Irlanda,Battery Materials,64,15290.520514189999,0.5241301144118703,0.00995112947374762,0.007163644504141482,0.24235301053701744,Medium
Irlanda,Interior Components,112,19114.68047097,0.5387199818457447,0.01243990746027353,0.012536377882247594,0.23687925689165926,Medium
Irlanda,Mechanical Assemblies,14,4528.1800305,0.6791148993584286,0.0029469569542859334,0.0015670472352809493,0.16164004685412767,High
Irlanda,Metal Components,79,28680.360542899998,0.7324504761577937,0.01866528878799777,0.008842623684799641,0.14114287329446243,High
Irlanda,Plastic Components,53,22092.64994207,0.6042057315071698,0.014377981428931597,0.0059323931049921645,0.203397007296093,High
Irlanda,Semiconductors,169,26976.83061662,0.620225117219419,0.01755662496958269,0.0189164987687486,0.19893772863491505,High
IrÃ¡n,Battery Materials,160,41282.24130919,0.5232926071811281,0.0268666411881142,0.017909111260353706,0.24999551101794093,Medium
IrÃ¡n,Interior Components,343,51996.911174521,0.5410345242854883,0.03383978948606925,0.038392657264383255,0.24731320615595329,Medium
IrÃ¡n,Mechanical Assemblies,20,2089.72999942,0.4349184384539,0.0013600043092126587,0.0022386389075442132,0.2833965098473227,Medium
IrÃ¡n,Metal Components,263,91843.88162422,0.5303785776828194,0.05977235088668129,0.029438101634206404,0.258630036751436,Medium
IrÃ¡n,Plastic Components,185,24340.25980696,0.5451184410557001,0.0158407345609284,0.020707409894783972,0.2363344818193853,Medium
IrÃ¡n,Semiconductors,489,74316.13178276,0.5626044880938312,0.04836522397468633,0.05473472128945601,0.24415426740338148,Medium
Israel,Battery Materials,28,7306.45024898,0.5376330893248571,0.004755065882395641,0.0031340944705618985,0.2332367939964025,Medium
Israel,Interior Components,64,9996.14028743,0.5993013049423719,0.0065055264891504035,0.007163644504141482,0.20373373437638748,Medium
Israel,Mechanical Assemblies,4,419.83999242,0.9741510325,0.00027323347945882264,0.00044772778150884264,0.013095999350139408,High
Israel,Metal Components,57,19468.62028536,0.560654640634421,0.01267025285078136,0.0063801208865010076,0.22474977971532406,Medium
Israel,Plastic Components,29,3773.48997108,0.57225394852,0.0024558017652347034,0.003246026415939109,0.21525897155275822,Medium
Israel,Semiconductors,83,13059.22032586,0.6050579194825723,0.00849899074189324,0.009290351466308484,0.20187880777454356,High
Italia,Battery Materials,477,122562.81409535,0.5302533475447809,0.07976435011468913,0.053391537944929485,0.2694809388510022,Medium
Italia,Interior Components,1079,168797.603838871,0.5319748609654953,0.1098541288440857,0.1207745690620103,0.29112372198288017,Medium
Italia,Mechanical Assemblies,160,49343.64060797,0.5383714765273749,0.032113030811495025,0.017909111260353706,0.24402999323183178,Medium
Italia,Metal Components,892,309337.4852387,0.5447572837590987,0.20131802340130242,0.0998432952764719,0.3079854241961357,Medium
Italia,Plastic Components,604,141830.99908437,0.5545519268287914,0.09230415890484239,0.06760689500783523,0.263936663258624,Medium
Italia,Semiconductors,1777,280309.12620359,0.5306986512116432,0.18242625585808916,0.19890306693530332,0.32915916453866584,Medium
Jamaica,Battery Materials,20,4967.53016103,0.6640067146196,0.0032328877065552625,0.0022386389075442132,0.1694142367836754,High
Jamaica,Interior Components,47,7353.63019928,0.504878806820734,0.004785770775245075,0.005260801432728901,0.25004848810875224,Medium
Jamaica,Mechanical Assemblies,5,534.94999698,0.193742472813,0.000348147512505455,0.0005596597268860533,0.40334513979262887,Low
Jamaica,Metal Components,28,9899.31011992,0.51014630346375,0.0064425090442594675,0.0031340944705618985,0.2474864198755152,Medium
Jamaica,Plastic Components,21,2823.86997994,0.6299421857605714,0.0018377854279933677,0.0023505708529214238,0.18605035691869662,High
Jamaica,Semiconductors,49,7484.5401803899995,0.462217659110551,0.004870967493710121,0.005484665323483322,0.2714493937575342,Medium
JapÃ³n,Battery Materials,66,16768.42054905,0.49187910439831817,0.010912952492296905,0.007387508394895903,0.25881183522750917,Medium
JapÃ³n,Interior Components,156,25137.510419860002,0.49786340985514743,0.016359588321637857,0.017461383478844864,0.2594684482646866,Medium
JapÃ³n,Mechanical Assemblies,29,8188.01023972,0.7277310560111034,0.005328788509992809,0.003246026415939109,0.13838231383063396,High
JapÃ³n,Metal Components,151,43508.2607007,0.5879226769500463,0.02831534315711727,0.016901723751958808,0.2179136092225038,Medium
JapÃ³n,Plastic Components,104,22459.58999013,0.4057170189942404,0.01461678742143915,0.011640922319229908,0.30385471119315755,Medium
JapÃ³n,Semiconductors,252,38290.34090157,0.5075837476435139,0.024919500912467276,0.028206850235057087,0.2593253464989947,Medium
Jordania,Battery Materials,8,2399.840088,0.7218933658145,0.0015618251458356558,0.0008954555630176853,0.1397009557491042,High
Jordania,Interior Components,28,4709.10010506,0.5509266934183928,0.0030647004336315747,0.0031340944705618985,0.22608288231500542,Medium
Jordania,Mechanical Assemblies,1,29.98999977,0.97578275,1.951760702665266e-05,0.00011193194537721066,0.012136866671183423,High
Jordania,Metal Components,13,5099.7101137,0.6622653167643077,0.003318910927388872,0.0014551152899037385,0.1701540379540436,High
Jordania,Plastic Components,13,1574.3699911400001,0.6667457062892308,0.0010246060365883475,0.0014551152899037385,0.16722555172434186,High
Jordania,Semiconductors,45,6193.60013974,0.3835084896330222,0.004030818757410958,0.005036937541974479,0.3104623883191071,Low
KazajistÃ¡n,Battery Materials,28,7279.43025431,0.5403402604253928,0.0047374811660943475,0.0031340944705618985,0.23187793303124424,Medium
KazajistÃ¡n,Interior Components,64,10392.11024426,0.6045380710423125,0.006763225257774588,0.007163644504141482,0.20119266095700442,High
KazajistÃ¡n,Mechanical Assemblies,3,369.909996,0.6444625737199999,0.00024073884603296403,0.000335795836131632,0.17790809396103624,High
KazajistÃ¡n,Metal Components,49,16298.95030226,0.6396903615293877,0.010607419452689521,0.005484665323483322,0.18443397813580964,High
KazajistÃ¡n,Plastic Components,43,6272.48992134,0.4935882544643953,0.0040821605302517674,0.004813073651220058,0.2553931356571219,Medium
KazajistÃ¡n,Semiconductors,87,13129.300323899999,0.6006156408878736,0.0085445990737593,0.009738079247817328,0.20420317512775446,High
Kenia,Battery Materials,26,6699.49024228,0.44104913959730774,0.004360053979010585,0.002910230579807477,0.28136549251101084,Medium
Kenia,Interior Components,52,8139.45021054,0.47570614989357696,0.00529718545650809,0.005820461159614954,0.26490017292208695,Medium
Kenia,Mechanical Assemblies,2,179.97000122,0.95452457,0.00011712516796722069,0.00022386389075442132,0.022817625328541043,High
Kenia,Metal Components,47,18848.75034406,0.4886967347105851,0.012266839112378133,0.005260801432728901,0.26038384466496667,Medium
Kenia,Plastic Components,26,3698.51996222,0.5851909971867693,0.00240701099554694,0.002910230579807477,0.20870865082124096,Medium
Kenia,Semiconductors,85,13096.30030098,0.500236448803053,0.00852312253210666,0.009514215357062906,0.2543415554295181,Medium
KirguistÃ¡n,Battery Materials,8,2307.8200837,0.119603802774,0.0015019381736351793,0.0008954555630176853,0.4408277711776941,Low
KirguistÃ¡n,Interior Components,16,2479.54006182,0.1829485467693125,0.001613694194884777,0.0017909111260353706,0.40936801709901627,Low
KirguistÃ¡n,Mechanical Assemblies,4,349.88000104,0.48826761426375,0.00022770324838797235,0.00044772778150884264,0.25602404939894313,Medium
KirguistÃ¡n,Metal Components,17,6019.6701357,0.45053650687499996,0.003917624442805039,0.0019028430714125811,0.27628760250962403,Medium
